"job_id","job_title","salary_year_avg","job_posted_date","company_name","skills"
552322,"Associate Director- Data Insights","255829.5","2023-06-18 16:03:12","AT&T","mlr"
552322,"Associate Director- Data Insights","255829.5","2023-06-18 16:03:12","AT&T","huggingface"
552322,"Associate Director- Data Insights","255829.5","2023-06-18 16:03:12","AT&T","capacitor"
552322,"Associate Director- Data Insights","255829.5","2023-06-18 16:03:12","AT&T","mlpack"
552322,"Associate Director- Data Insights","255829.5","2023-06-18 16:03:12","AT&T","chainer"
552322,"Associate Director- Data Insights","255829.5","2023-06-18 16:03:12","AT&T","shogun"
552322,"Associate Director- Data Insights","255829.5","2023-06-18 16:03:12","AT&T","gtx"
552322,"Associate Director- Data Insights","255829.5","2023-06-18 16:03:12","AT&T","angular"
552322,"Associate Director- Data Insights","255829.5","2023-06-18 16:03:12","AT&T","phoenix"
552322,"Associate Director- Data Insights","255829.5","2023-06-18 16:03:12","AT&T","vue"
552322,"Associate Director- Data Insights","255829.5","2023-06-18 16:03:12","AT&T","django"
552322,"Associate Director- Data Insights","255829.5","2023-06-18 16:03:12","AT&T","vue.js"
552322,"Associate Director- Data Insights","255829.5","2023-06-18 16:03:12","AT&T","express"
552322,"Associate Director- Data Insights","255829.5","2023-06-18 16:03:12","AT&T","flask"
552322,"Associate Director- Data Insights","255829.5","2023-06-18 16:03:12","AT&T","fastapi"
552322,"Associate Director- Data Insights","255829.5","2023-06-18 16:03:12","AT&T","ruby"
552322,"Associate Director- Data Insights","255829.5","2023-06-18 16:03:12","AT&T","node.js"
552322,"Associate Director- Data Insights","255829.5","2023-06-18 16:03:12","AT&T","angular.js"
552322,"Associate Director- Data Insights","255829.5","2023-06-18 16:03:12","AT&T","react.js"
552322,"Associate Director- Data Insights","255829.5","2023-06-18 16:03:12","AT&T","jquery"
552322,"Associate Director- Data Insights","255829.5","2023-06-18 16:03:12","AT&T","asp.net"
552322,"Associate Director- Data Insights","255829.5","2023-06-18 16:03:12","AT&T","asp.net core"
552322,"Associate Director- Data Insights","255829.5","2023-06-18 16:03:12","AT&T","drupal"
552322,"Associate Director- Data Insights","255829.5","2023-06-18 16:03:12","AT&T","svelte"
552322,"Associate Director- Data Insights","255829.5","2023-06-18 16:03:12","AT&T","ruby on rails"
552322,"Associate Director- Data Insights","255829.5","2023-06-18 16:03:12","AT&T","node"
552322,"Associate Director- Data Insights","255829.5","2023-06-18 16:03:12","AT&T","symfony"
552322,"Associate Director- Data Insights","255829.5","2023-06-18 16:03:12","AT&T","laravel"
552322,"Associate Director- Data Insights","255829.5","2023-06-18 16:03:12","AT&T","next.js"
552322,"Associate Director- Data Insights","255829.5","2023-06-18 16:03:12","AT&T","play framework"
552322,"Associate Director- Data Insights","255829.5","2023-06-18 16:03:12","AT&T","ember.js"
552322,"Associate Director- Data Insights","255829.5","2023-06-18 16:03:12","AT&T","blazor"
552322,"Associate Director- Data Insights","255829.5","2023-06-18 16:03:12","AT&T","fastify"
552322,"Associate Director- Data Insights","255829.5","2023-06-18 16:03:12","AT&T","gatsby"
552322,"Associate Director- Data Insights","255829.5","2023-06-18 16:03:12","AT&T","nuxt.js"
552322,"Associate Director- Data Insights","255829.5","2023-06-18 16:03:12","AT&T","asp.netcore"
552322,"Associate Director- Data Insights","255829.5","2023-06-18 16:03:12","AT&T","rubyon rails"
552322,"Associate Director- Data Insights","255829.5","2023-06-18 16:03:12","AT&T","asp.netcore"
552322,"Associate Director- Data Insights","255829.5","2023-06-18 16:03:12","AT&T","deno"
552322,"Associate Director- Data Insights","255829.5","2023-06-18 16:03:12","AT&T","unix"
552322,"Associate Director- Data Insights","255829.5","2023-06-18 16:03:12","AT&T","linux"
552322,"Associate Director- Data Insights","255829.5","2023-06-18 16:03:12","AT&T","windows"
552322,"Associate Director- Data Insights","255829.5","2023-06-18 16:03:12","AT&T","ubuntu"
552322,"Associate Director- Data Insights","255829.5","2023-06-18 16:03:12","AT&T","centos"
552322,"Associate Director- Data Insights","255829.5","2023-06-18 16:03:12","AT&T","redhat"
552322,"Associate Director- Data Insights","255829.5","2023-06-18 16:03:12","AT&T","wsl"
552322,"Associate Director- Data Insights","255829.5","2023-06-18 16:03:12","AT&T","suse"
552322,"Associate Director- Data Insights","255829.5","2023-06-18 16:03:12","AT&T","macos"
552322,"Associate Director- Data Insights","255829.5","2023-06-18 16:03:12","AT&T","arch"
552322,"Associate Director- Data Insights","255829.5","2023-06-18 16:03:12","AT&T","debian"
552322,"Associate Director- Data Insights","255829.5","2023-06-18 16:03:12","AT&T","kali"
552322,"Associate Director- Data Insights","255829.5","2023-06-18 16:03:12","AT&T","fedora"
552322,"Associate Director- Data Insights","255829.5","2023-06-18 16:03:12","AT&T","excel"
552322,"Associate Director- Data Insights","255829.5","2023-06-18 16:03:12","AT&T","tableau"
552322,"Associate Director- Data Insights","255829.5","2023-06-18 16:03:12","AT&T","power bi"
552322,"Associate Director- Data Insights","255829.5","2023-06-18 16:03:12","AT&T","dax"
552322,"Associate Director- Data Insights","255829.5","2023-06-18 16:03:12","AT&T","looker"
552322,"Associate Director- Data Insights","255829.5","2023-06-18 16:03:12","AT&T","sas"
552322,"Associate Director- Data Insights","255829.5","2023-06-18 16:03:12","AT&T","qlik"
552322,"Associate Director- Data Insights","255829.5","2023-06-18 16:03:12","AT&T","word"
552322,"Associate Director- Data Insights","255829.5","2023-06-18 16:03:12","AT&T","sap"
552322,"Associate Director- Data Insights","255829.5","2023-06-18 16:03:12","AT&T","spreadsheet"
552322,"Associate Director- Data Insights","255829.5","2023-06-18 16:03:12","AT&T","microstrategy"
552322,"Associate Director- Data Insights","255829.5","2023-06-18 16:03:12","AT&T","sheets"
552322,"Associate Director- Data Insights","255829.5","2023-06-18 16:03:12","AT&T","splunk"
552322,"Associate Director- Data Insights","255829.5","2023-06-18 16:03:12","AT&T","ssis"
552322,"Associate Director- Data Insights","255829.5","2023-06-18 16:03:12","AT&T","sharepoint"
552322,"Associate Director- Data Insights","255829.5","2023-06-18 16:03:12","AT&T","powerpoint"
552322,"Associate Director- Data Insights","255829.5","2023-06-18 16:03:12","AT&T","ssrs"
552322,"Associate Director- Data Insights","255829.5","2023-06-18 16:03:12","AT&T","outlook"
552322,"Associate Director- Data Insights","255829.5","2023-06-18 16:03:12","AT&T","spss"
552322,"Associate Director- Data Insights","255829.5","2023-06-18 16:03:12","AT&T","cognos"
552322,"Associate Director- Data Insights","255829.5","2023-06-18 16:03:12","AT&T","alteryx"
552322,"Associate Director- Data Insights","255829.5","2023-06-18 16:03:12","AT&T","ms access"
552322,"Associate Director- Data Insights","255829.5","2023-06-18 16:03:12","AT&T","powerbi"
552322,"Associate Director- Data Insights","255829.5","2023-06-18 16:03:12","AT&T","visio"
552322,"Associate Director- Data Insights","255829.5","2023-06-18 16:03:12","AT&T","powerbi"
552322,"Associate Director- Data Insights","255829.5","2023-06-18 16:03:12","AT&T","datarobot"
552322,"Associate Director- Data Insights","255829.5","2023-06-18 16:03:12","AT&T","nuix"
552322,"Associate Director- Data Insights","255829.5","2023-06-18 16:03:12","AT&T","esquisse"
552322,"Associate Director- Data Insights","255829.5","2023-06-18 16:03:12","AT&T","msaccess"
552322,"Associate Director- Data Insights","255829.5","2023-06-18 16:03:12","AT&T","git"
